rid,bench,regime,checker,model,qvariant,score,cand_words,doc_tokens,cand_tokens,truncated,cand_in_retained,extra
244,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-5.67835807800293,1,0,0,0,1,
245,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.827211380004883,7,0,0,0,1,
246,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.349981307983398,7,0,0,0,1,
247,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-1.8072489500045776,15,0,0,0,1,
248,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.320965766906738,17,0,0,0,1,
249,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,9.203372955322266,43,0,0,0,1,
250,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-8.875476837158203,27,0,0,0,1,
251,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.383727073669434,45,0,0,0,1,
252,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,0.4907625913619995,57,0,0,0,1,
253,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.477397918701172,16,0,0,0,1,
254,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-7.020239353179932,26,0,0,0,1,
255,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,8.936695098876953,87,0,0,0,1,
256,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,5.9124956130981445,33,0,0,0,1,
257,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.950479507446289,14,0,0,0,1,
258,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.09271240234375,26,0,0,0,1,
259,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.365108489990234,22,0,0,0,1,
260,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.910622596740723,33,0,0,0,1,
261,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,11.207352638244629,37,0,0,0,1,
262,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-6.227665901184082,16,0,0,0,1,
263,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.398235321044922,22,0,0,0,1,
264,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,8.279375076293945,36,0,0,0,1,
265,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-5.04980993270874,24,0,0,0,1,
266,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.0038480758667,143,0,0,0,1,
267,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.190950393676758,45,0,0,0,1,
268,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.79334545135498,14,0,0,0,1,
269,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.388236999511719,43,0,0,0,1,
270,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.296382904052734,27,0,0,0,1,
271,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,1.7900962829589844,8,0,0,0,1,
272,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.099275588989258,15,0,0,0,1,
273,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.923959732055664,33,0,0,0,1,
274,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.221242904663086,20,0,0,0,1,
275,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.342945098876953,19,0,0,0,1,
276,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.088536262512207,3,0,0,0,1,
277,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.855831146240234,6,0,0,0,1,
278,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.304076194763184,143,0,0,0,1,
279,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,8.609167098999023,25,0,0,0,1,
280,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.712915420532227,11,0,0,0,1,
281,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.257741928100586,96,0,0,0,1,
282,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,7.751581192016602,73,0,0,0,1,
283,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-5.703092575073242,16,0,0,0,1,
284,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.201593399047852,87,0,0,0,1,
285,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,9.611123085021973,133,0,0,0,1,
286,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.177949905395508,11,0,0,0,1,
287,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.084579467773438,10,0,0,0,1,
288,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,8.69914722442627,11,0,0,0,1,
289,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-0.5914038419723511,9,0,0,0,1,
290,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.42310905456543,43,0,0,0,1,
291,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,11.005666732788086,75,0,0,0,1,
292,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-1.6598076820373535,12,0,0,0,1,
293,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.311605453491211,42,0,0,0,1,
294,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,9.749322891235352,18,0,0,0,1,
295,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.235464096069336,18,0,0,0,1,
296,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.371417999267578,43,0,0,0,1,
297,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.923543930053711,3,0,0,0,1,
298,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.055878639221191,6,0,0,0,1,
299,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.40939712524414,53,0,0,0,1,
300,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.114261627197266,3,0,0,0,1,
301,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.404512405395508,6,0,0,0,1,
302,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.643808364868164,66,0,0,0,1,
303,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,9.782905578613281,22,0,0,0,1,
304,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-8.119627952575684,30,0,0,0,1,
305,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.031784057617188,7,0,0,0,1,
306,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,9.195396423339844,25,0,0,0,1,
307,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-8.379413604736328,30,0,0,0,1,
308,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.906632423400879,15,0,0,0,1,
309,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,5.817622661590576,33,0,0,0,1,
310,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.227611541748047,15,0,0,0,1,
311,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.173460006713867,15,0,0,0,1,
312,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,7.455295085906982,17,0,0,0,1,
313,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-2.3688831329345703,27,0,0,0,1,
314,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.410578727722168,32,0,0,0,1,
315,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.020389556884766,15,0,0,0,1,
316,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.757397651672363,12,0,0,0,1,
317,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.377290725708008,27,0,0,0,1,
318,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.487249374389648,66,0,0,0,1,
319,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.343889236450195,41,0,0,0,1,
320,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.377128601074219,3,0,0,0,1,
321,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.815320014953613,12,0,0,0,1,
322,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,3.427555799484253,44,0,0,0,1,
323,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.465927124023438,43,0,0,0,1,
324,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.030540466308594,39,0,0,0,1,
325,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.739259719848633,10,0,0,0,1,
326,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.804848670959473,3,0,0,0,1,
327,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,9.889900207519531,13,0,0,0,1,
328,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,4.214740753173828,40,0,0,0,1,
329,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.061949729919434,13,0,0,0,1,
330,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,8.90190315246582,42,0,0,0,1,
331,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-2.209477663040161,43,0,0,0,1,
332,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.098601341247559,10,0,0,0,1,
333,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,9.621458053588867,18,0,0,0,1,
334,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.981864929199219,25,0,0,0,1,
335,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.23617935180664,17,0,0,0,1,
336,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.698333740234375,23,0,0,0,1,
337,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-8.687259674072266,45,0,0,0,1,
338,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.62501335144043,3,0,0,0,1,
339,qasper,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.085103988647461,36,0,0,0,1,
340,qasper,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.508344650268555,32,0,0,0,1,
341,qasper,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.280202865600586,13,0,0,0,1,
342,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,6.218331336975098,25,0,0,0,1,
343,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-4.549644470214844,366,0,0,0,1,
344,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-5.72783899307251,31,0,0,0,1,
345,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-8.983051300048828,16,0,0,0,1,
346,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.821928024291992,271,0,0,0,1,
347,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.860183715820312,83,0,0,0,1,
348,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-7.7606682777404785,74,0,0,0,1,
349,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.739875793457031,9,0,0,0,1,
350,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.154407501220703,22,0,0,0,1,
351,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-8.978809356689453,137,0,0,0,1,
352,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.06364917755127,200,0,0,0,1,
353,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.50650691986084,26,0,0,0,1,
354,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,7.853752613067627,85,0,0,0,1,
355,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,1.6590065956115723,199,0,0,0,1,
356,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.559220314025879,31,0,0,0,1,
357,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,7.726589202880859,144,0,0,0,1,
358,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.871603012084961,4,0,0,0,1,
359,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-6.382074356079102,69,0,0,0,1,
360,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,4.694065093994141,15,0,0,0,1,
361,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-3.1832637786865234,184,0,0,0,1,
362,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-7.671781539916992,204,0,0,0,1,
363,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.930397033691406,16,0,0,0,1,
364,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-5.075647354125977,33,0,0,0,1,
365,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,5.257323265075684,41,0,0,0,1,
366,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,9.192510604858398,20,0,0,0,1,
367,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-5.014162540435791,26,0,0,0,1,
368,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.280649185180664,29,0,0,0,1,
369,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.81295394897461,41,0,0,0,1,
370,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.399009704589844,29,0,0,0,1,
371,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.385483741760254,31,0,0,0,1,
372,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.617103576660156,31,0,0,0,1,
373,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.269488334655762,38,0,0,0,1,
374,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-7.504982948303223,83,0,0,0,1,
375,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,8.145074844360352,99,0,0,0,1,
376,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-1.2363958358764648,232,0,0,0,1,
377,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-6.272563934326172,144,0,0,0,1,
378,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,2.9690070152282715,13,0,0,0,1,
379,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.85838508605957,9,0,0,0,1,
380,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.387502670288086,212,0,0,0,1,
381,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,7.48862361907959,117,0,0,0,1,
382,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-7.817923545837402,228,0,0,0,1,
383,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.102914810180664,212,0,0,0,1,
384,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,6.73879337310791,14,0,0,0,1,
385,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-6.372361660003662,5,0,0,0,1,
386,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-7.117799758911133,146,0,0,0,1,
387,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-7.115251541137695,146,0,0,0,1,
388,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-8.96107292175293,5,0,0,0,1,
389,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.831314086914062,62,0,0,0,1,
390,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,7.732297897338867,18,0,0,0,1,
391,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-4.222479820251465,3,0,0,0,1,
392,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-7.577934265136719,179,0,0,0,1,
393,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,2.1166133880615234,125,0,0,0,1,
394,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-5.585888862609863,136,0,0,0,1,
395,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-5.804500579833984,218,0,0,0,1,
396,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,8.516622543334961,47,0,0,0,1,
397,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-3.2696540355682373,357,0,0,0,1,
398,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-8.167572975158691,36,0,0,0,1,
399,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,5.869056701660156,61,0,0,0,1,
400,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-8.658792495727539,280,0,0,0,1,
401,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-2.6712310314178467,157,0,0,0,1,
402,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,8.039652824401855,78,0,0,0,1,
403,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-2.6468496322631836,240,0,0,0,1,
404,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-5.042652130126953,130,0,0,0,1,
405,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,9.829079627990723,74,0,0,0,1,
406,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-5.324876308441162,43,0,0,0,1,
407,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-7.584415435791016,21,0,0,0,1,
408,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,9.556915283203125,90,0,0,0,1,
409,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.93271255493164,2,0,0,0,1,
410,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.700098991394043,157,0,0,0,1,
411,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,8.787609100341797,16,0,0,0,1,
412,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-8.967655181884766,65,0,0,0,1,
413,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-8.02119255065918,42,0,0,0,1,
414,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,5.641872882843018,107,0,0,0,1,
415,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-4.988630771636963,9,0,0,0,1,
416,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.524938583374023,146,0,0,0,1,
417,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,8.54945182800293,91,0,0,0,1,
418,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-4.482123851776123,9,0,0,0,1,
419,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-2.3831849098205566,155,0,0,0,1,
420,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,8.603925704956055,40,0,0,0,1,
421,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,0.40154433250427246,86,0,0,0,1,
422,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-5.200800895690918,31,0,0,0,1,
423,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,11.2833833694458,21,0,0,0,1,
424,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.024077415466309,3,0,0,0,1,
425,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-6.844172954559326,55,0,0,0,1,
426,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,11.048917770385742,59,0,0,0,1,
427,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,8.258061408996582,36,0,0,0,1,
428,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-4.372093200683594,31,0,0,0,1,
429,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.115970611572266,55,0,0,0,1,
430,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.867447853088379,35,0,0,0,1,
431,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.945470809936523,115,0,0,0,1,
432,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,8.477148056030273,22,0,0,0,1,
433,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-4.8093132972717285,7,0,0,0,1,
434,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.745079040527344,139,0,0,0,1,
435,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,7.592272758483887,184,0,0,0,1,
436,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.797855377197266,216,0,0,0,1,
437,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.480940818786621,42,0,0,0,1,
438,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.851117134094238,36,0,0,0,1,
439,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.877172470092773,4,0,0,0,1,
440,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-8.496883392333984,100,0,0,0,1,
441,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,7.263987064361572,55,0,0,0,1,
442,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-8.324393272399902,3,0,0,0,1,
443,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.869731903076172,83,0,0,0,1,
444,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,11.188789367675781,19,0,0,0,1,
445,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-1.4508203268051147,34,0,0,0,1,
446,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.719749450683594,322,0,0,0,1,
447,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,5.309467315673828,26,0,0,0,1,
448,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.629755973815918,8,0,0,0,1,
449,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.0721435546875,77,0,0,0,1,
450,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,9.639596939086914,88,0,0,0,1,
451,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.871520042419434,25,0,0,0,1,
452,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.530702590942383,148,0,0,0,1,
453,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,8.526456832885742,71,0,0,0,1,
454,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-2.6169352531433105,7,0,0,0,1,
455,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-5.884370803833008,21,0,0,0,1,
456,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,9.464898109436035,207,0,0,0,1,
457,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.617996215820312,360,0,0,0,1,
458,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.35651969909668,178,0,0,0,1,
459,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,9.592805862426758,59,0,0,0,1,
460,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-8.446505546569824,12,0,0,0,1,
461,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.232915878295898,169,0,0,0,1,
462,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,9.573885917663574,42,0,0,0,1,
463,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.920713424682617,18,0,0,0,1,
464,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-11.050899505615234,53,0,0,0,1,
465,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.982614517211914,27,0,0,0,1,
466,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.609601974487305,22,0,0,0,1,
467,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-4.849289894104004,16,0,0,0,1,
468,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,7.996814250946045,287,0,0,0,1,
469,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.368852615356445,280,0,0,0,1,
470,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.593825340270996,102,0,0,0,1,
471,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,11.234843254089355,104,0,0,0,1,
472,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-7.441627502441406,30,0,0,0,1,
473,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-5.089571475982666,38,0,0,0,1,
474,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,10.584675788879395,52,0,0,0,1,
475,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-10.35960578918457,32,0,0,0,1,
476,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.020736694335938,241,0,0,0,1,
477,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,6.027090072631836,172,0,0,0,1,
478,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-3.9889779090881348,192,0,0,0,1,
479,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.021310806274414,79,0,0,0,1,
480,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,3.0580265522003174,128,0,0,0,1,
481,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-9.785591125488281,144,0,0,0,1,
482,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-7.949609756469727,41,0,0,0,1,
483,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,6.412300109863281,218,0,0,0,1,
484,financebench,targeted,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-5.026520729064941,2,0,0,0,1,
485,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-3.0372400283813477,130,0,0,0,1,
486,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,6.113999366760254,15,0,0,0,1,
487,financebench,random,qa_relevance,ms-marco-MiniLM-L6-v2,orig,-7.987087726593018,29,0,0,0,1,
488,financebench,clean,qa_relevance,ms-marco-MiniLM-L6-v2,orig,5.221436977386475,175,0,0,0,1,
