rid,bench,regime,checker,model,qvariant,score,cand_words,doc_tokens,cand_tokens,truncated,cand_in_retained,extra
358,financebench,targeted,hhem,HHEM-2.1-open,none,0.9831504225730896,4,423,6,0,1,
147,qasper,clean,hhem,HHEM-2.1-open,none,0.962637186050415,41,358,72,0,1,
663,financebench,targeted,hhem,HHEM-2.1-open,none,0.9267339110374451,7,414,16,0,1,
390,financebench,clean,hhem,HHEM-2.1-open,none,0.14930440485477448,18,407,24,0,1,
143,qasper,random,hhem,HHEM-2.1-open,none,0.05024675652384758,96,229,204,0,1,
129,qasper,clean,hhem,HHEM-2.1-open,none,0.9481880068778992,12,419,16,0,1,
222,qasper,clean,hhem,HHEM-2.1-open,none,0.970328152179718,28,387,48,0,1,
261,qasper,clean,hhem,HHEM-2.1-open,none,0.8521515727043152,37,358,77,0,1,
123,qasper,clean,hhem,HHEM-2.1-open,none,0.9287288784980774,105,271,170,0,1,
547,financebench,random,hhem,HHEM-2.1-open,none,0.012168508023023605,17,412,29,0,1,
206,qasper,random,hhem,HHEM-2.1-open,none,0.005476660560816526,143,154,288,0,1,
420,financebench,clean,hhem,HHEM-2.1-open,none,0.3418489396572113,40,354,90,0,1,
437,financebench,random,hhem,HHEM-2.1-open,none,0.010410613380372524,42,392,54,0,1,
674,financebench,clean,hhem,HHEM-2.1-open,none,0.25533077120780945,155,232,215,0,1,
131,qasper,random,hhem,HHEM-2.1-open,none,0.010694575496017933,10,419,31,0,1,
664,financebench,random,hhem,HHEM-2.1-open,none,0.004576600156724453,26,414,36,0,1,
155,qasper,random,hhem,HHEM-2.1-open,none,0.008507107384502888,17,432,19,0,1,
130,qasper,targeted,hhem,HHEM-2.1-open,none,0.9655613899230957,26,419,39,0,1,
144,qasper,clean,hhem,HHEM-2.1-open,none,0.2086511105298996,3,453,6,0,1,
482,financebench,random,hhem,HHEM-2.1-open,none,0.011142132803797722,41,406,55,0,1,
496,financebench,random,hhem,HHEM-2.1-open,none,0.027416016906499863,53,384,79,0,1,
145,qasper,targeted,hhem,HHEM-2.1-open,none,0.9799851179122925,9,453,15,0,1,
241,qasper,targeted,hhem,HHEM-2.1-open,none,0.9317706227302551,7,464,10,0,1,
319,qasper,targeted,hhem,HHEM-2.1-open,none,0.9257806539535522,41,420,59,0,1,
699,financebench,targeted,hhem,HHEM-2.1-open,none,0.9624462127685547,17,460,20,0,1,
242,qasper,random,hhem,HHEM-2.1-open,none,0.014613019302487373,17,464,19,0,1,
698,financebench,clean,hhem,HHEM-2.1-open,none,0.06366614252328873,18,460,25,0,1,
18,qasper,clean,hhem,HHEM-2.1-open,none,0.7572752833366394,93,348,139,0,1,
154,qasper,targeted,hhem,HHEM-2.1-open,none,0.9701834917068481,31,432,56,0,1,
354,financebench,clean,hhem,HHEM-2.1-open,none,0.09547273069620132,85,364,127,0,1,
526,financebench,random,hhem,HHEM-2.1-open,none,0.013405758887529373,21,462,29,0,1,
385,financebench,targeted,hhem,HHEM-2.1-open,none,0.945781409740448,5,480,12,0,1,
244,qasper,targeted,hhem,HHEM-2.1-open,none,0.9743515849113464,1,493,2,0,1,
310,qasper,targeted,hhem,HHEM-2.1-open,none,0.9331445097923279,15,478,17,0,1,
146,qasper,random,hhem,HHEM-2.1-open,none,0.01998170092701912,29,453,45,0,1,
545,financebench,clean,hhem,HHEM-2.1-open,none,0.30358126759529114,41,412,87,0,1,
641,financebench,clean,hhem,HHEM-2.1-open,none,0.9625056385993958,3,492,8,0,1,
493,financebench,random,hhem,HHEM-2.1-open,none,0.04423285648226738,82,369,133,0,1,
245,qasper,random,hhem,HHEM-2.1-open,none,0.11056894063949585,7,493,11,0,1,
311,qasper,random,hhem,HHEM-2.1-open,none,0.02369174361228943,15,478,29,0,1,
384,financebench,clean,hhem,HHEM-2.1-open,none,0.1685335487127304,14,480,27,0,1,
575,financebench,clean,hhem,HHEM-2.1-open,none,0.47338175773620605,14,487,20,0,1,
695,financebench,clean,hhem,HHEM-2.1-open,none,0.05250570923089981,38,446,63,0,1,
318,qasper,clean,hhem,HHEM-2.1-open,none,0.9054654836654663,66,420,90,0,1,
266,qasper,random,hhem,HHEM-2.1-open,none,0.003967631608247757,143,223,288,0,1,
153,qasper,clean,hhem,HHEM-2.1-open,none,0.900655210018158,53,432,84,0,1,
577,financebench,random,hhem,HHEM-2.1-open,none,0.024589721113443375,21,487,29,0,1,
309,qasper,clean,hhem,HHEM-2.1-open,none,0.9507087469100952,33,478,41,0,1,
387,financebench,clean,hhem,HHEM-2.1-open,none,0.5217476487159729,146,238,281,0,1,
579,financebench,targeted,hhem,HHEM-2.1-open,none,0.9384811520576477,150,261,259,0,1,
433,financebench,targeted,hhem,HHEM-2.1-open,none,0.973457932472229,7,505,16,0,1,
491,financebench,clean,hhem,HHEM-2.1-open,none,0.310525506734848,56,369,152,0,1,
586,financebench,random,hhem,HHEM-2.1-open,none,0.006946373265236616,10,505,19,0,1,
599,financebench,clean,hhem,HHEM-2.1-open,none,0.4773801267147064,12,503,24,0,1,
574,financebench,random,hhem,HHEM-2.1-open,none,0.04437664896249771,13,508,23,0,1,
607,financebench,random,hhem,HHEM-2.1-open,none,0.6011624932289124,71,414,119,0,1,
662,financebench,clean,hhem,HHEM-2.1-open,none,0.3931955397129059,69,414,120,0,1,
442,financebench,targeted,hhem,HHEM-2.1-open,none,0.9396388530731201,3,528,7,0,1,
432,financebench,clean,hhem,HHEM-2.1-open,none,0.8086863160133362,22,505,32,0,1,
359,financebench,random,hhem,HHEM-2.1-open,none,0.05625408887863159,69,423,120,0,1,
637,financebench,random,hhem,HHEM-2.1-open,none,0.020116008818149567,18,519,24,0,1,
686,financebench,clean,hhem,HHEM-2.1-open,none,0.9301987886428833,21,521,26,0,1,
345,financebench,clean,hhem,HHEM-2.1-open,none,0.03847254067659378,16,517,32,0,1,
605,financebench,clean,hhem,HHEM-2.1-open,none,0.10056303441524506,83,414,135,0,1,
430,financebench,targeted,hhem,HHEM-2.1-open,none,0.986268937587738,35,505,48,0,1,
672,financebench,targeted,hhem,HHEM-2.1-open,none,0.9344239830970764,9,539,15,0,1,
690,financebench,targeted,hhem,HHEM-2.1-open,none,0.9752755165100098,24,521,35,0,1,
137,qasper,random,hhem,HHEM-2.1-open,none,0.02295524626970291,8,548,11,0,1,
687,financebench,targeted,hhem,HHEM-2.1-open,none,0.9883926510810852,33,521,38,0,1,
689,financebench,clean,hhem,HHEM-2.1-open,none,0.9388876557350159,31,521,38,0,1,
283,qasper,targeted,hhem,HHEM-2.1-open,none,0.9586375951766968,16,540,20,0,1,
692,financebench,clean,hhem,HHEM-2.1-open,none,0.9401978850364685,29,521,39,0,1,
64,qasper,targeted,hhem,HHEM-2.1-open,none,0.9692615866661072,30,519,50,0,1,
693,financebench,targeted,hhem,HHEM-2.1-open,none,0.9862017035484314,35,521,48,0,1,
136,qasper,targeted,hhem,HHEM-2.1-open,none,0.9712653160095215,20,548,24,0,1,
421,financebench,targeted,hhem,HHEM-2.1-open,none,0.9331679940223694,86,354,220,0,1,
680,financebench,clean,hhem,HHEM-2.1-open,none,0.4282718896865845,51,499,77,0,1,
626,financebench,clean,hhem,HHEM-2.1-open,none,0.1907671093940735,80,361,218,0,1,
429,financebench,clean,hhem,HHEM-2.1-open,none,0.9654354453086853,55,505,79,0,1,
537,financebench,targeted,hhem,HHEM-2.1-open,none,0.9206123948097229,7,575,11,0,1,
584,financebench,clean,hhem,HHEM-2.1-open,none,0.15528108179569244,45,505,81,0,1,
613,financebench,random,hhem,HHEM-2.1-open,none,0.04593975096940994,74,412,179,0,1,
135,qasper,clean,hhem,HHEM-2.1-open,none,0.696936845779419,23,548,48,0,1,
399,financebench,clean,hhem,HHEM-2.1-open,none,0.1436132937669754,61,509,95,0,1,
441,financebench,clean,hhem,HHEM-2.1-open,none,0.20640955865383148,55,528,76,0,1,
286,qasper,targeted,hhem,HHEM-2.1-open,none,0.9714125990867615,11,590,16,0,1,
63,qasper,clean,hhem,HHEM-2.1-open,none,0.7922345995903015,42,519,88,0,1,
287,qasper,random,hhem,HHEM-2.1-open,none,0.013249640353024006,10,590,18,0,1,
552,financebench,targeted,hhem,HHEM-2.1-open,none,0.9720374941825867,6,603,11,0,1,
681,financebench,targeted,hhem,HHEM-2.1-open,none,0.9602037668228149,43,499,116,0,1,
497,financebench,clean,hhem,HHEM-2.1-open,none,0.07244111597537994,52,529,90,0,1,
538,financebench,random,hhem,HHEM-2.1-open,none,0.016528254374861717,27,575,46,0,1,
510,financebench,targeted,hhem,HHEM-2.1-open,none,0.9670622944831848,186,312,310,0,1,
411,financebench,clean,hhem,HHEM-2.1-open,none,0.30477428436279297,16,597,26,0,1,
594,financebench,targeted,hhem,HHEM-2.1-open,none,0.9133047461509705,2,619,6,0,1,
439,financebench,targeted,hhem,HHEM-2.1-open,none,0.9541218876838684,4,623,6,0,1,
282,qasper,clean,hhem,HHEM-2.1-open,none,0.9697816371917725,73,540,94,0,1,
360,financebench,clean,hhem,HHEM-2.1-open,none,0.12508578598499298,15,616,20,0,1,
409,financebench,targeted,hhem,HHEM-2.1-open,none,0.7281926870346069,2,634,3,0,1,
540,financebench,targeted,hhem,HHEM-2.1-open,none,0.9168691039085388,27,601,37,0,1,
682,financebench,random,hhem,HHEM-2.1-open,none,0.051468465477228165,80,499,139,0,1,
480,financebench,clean,hhem,HHEM-2.1-open,none,0.6415126323699951,128,406,234,0,1,
578,financebench,clean,hhem,HHEM-2.1-open,none,0.7715225219726562,212,261,380,0,1,
509,financebench,clean,hhem,HHEM-2.1-open,none,0.10268813371658325,176,312,333,0,1,
546,financebench,targeted,hhem,HHEM-2.1-open,none,0.9721807241439819,128,412,233,0,1,
413,financebench,random,hhem,HHEM-2.1-open,none,0.0053270310163497925,42,597,54,0,1,
347,financebench,random,hhem,HHEM-2.1-open,none,0.030944043770432472,83,517,135,0,1,
367,financebench,targeted,hhem,HHEM-2.1-open,none,0.9681040644645691,26,620,33,0,1,
366,financebench,clean,hhem,HHEM-2.1-open,none,0.45888784527778625,20,620,38,0,1,
363,financebench,clean,hhem,HHEM-2.1-open,none,0.47435078024864197,16,637,22,0,1,
368,financebench,random,hhem,HHEM-2.1-open,none,0.020079907029867172,29,620,39,0,1,
103,qasper,targeted,hhem,HHEM-2.1-open,none,0.9579823613166809,12,640,22,0,1,
443,financebench,random,hhem,HHEM-2.1-open,none,0.02669084258377552,83,528,135,0,1,
697,financebench,random,hhem,HHEM-2.1-open,none,0.15223844349384308,80,446,218,0,1,
284,qasper,random,hhem,HHEM-2.1-open,none,0.007718672044575214,87,540,128,0,1,
536,financebench,clean,hhem,HHEM-2.1-open,none,0.6871084570884705,62,575,98,0,1,
104,qasper,random,hhem,HHEM-2.1-open,none,0.009636172093451023,20,640,37,0,1,
392,financebench,random,hhem,HHEM-2.1-open,none,0.08751054108142853,179,407,270,0,1,
625,financebench,random,hhem,HHEM-2.1-open,none,0.08981017023324966,179,412,270,0,1,
102,qasper,clean,hhem,HHEM-2.1-open,none,0.8469033241271973,29,640,44,0,1,
558,financebench,targeted,hhem,HHEM-2.1-open,none,0.9545333385467529,2,682,3,0,1,
438,financebench,clean,hhem,HHEM-2.1-open,none,0.07239358127117157,36,623,65,0,1,
673,financebench,random,hhem,HHEM-2.1-open,none,0.005627484060823917,103,539,149,0,1,
65,qasper,random,hhem,HHEM-2.1-open,none,0.026401158422231674,105,519,170,0,1,
623,financebench,clean,hhem,HHEM-2.1-open,none,0.20458588004112244,139,412,278,0,1,
365,financebench,random,hhem,HHEM-2.1-open,none,0.009691139683127403,41,637,55,0,1,
412,financebench,targeted,hhem,HHEM-2.1-open,none,0.9487795829772949,65,597,97,0,1,
431,financebench,random,hhem,HHEM-2.1-open,none,0.005945751443505287,115,505,189,0,1,
700,financebench,random,hhem,HHEM-2.1-open,none,0.40772783756256104,128,460,234,0,1,
671,financebench,clean,hhem,HHEM-2.1-open,none,0.22730842232704163,102,539,156,0,1,
243,qasper,clean,hhem,HHEM-2.1-open,none,0.9181954860687256,96,493,204,0,1,
342,financebench,clean,hhem,HHEM-2.1-open,none,0.1725333333015442,25,657,42,0,1,
344,financebench,random,hhem,HHEM-2.1-open,none,0.004932882729917765,31,657,47,0,1,
364,financebench,targeted,hhem,HHEM-2.1-open,none,0.9753877520561218,33,637,68,0,1,
507,financebench,targeted,hhem,HHEM-2.1-open,none,0.9901968240737915,21,679,26,0,1,
627,financebench,targeted,hhem,HHEM-2.1-open,none,0.9451069831848145,185,361,344,0,1,
557,financebench,clean,hhem,HHEM-2.1-open,none,0.15015694499015808,17,682,30,0,1,
381,financebench,clean,hhem,HHEM-2.1-open,none,0.029452640563249588,117,508,206,0,1,
506,financebench,clean,hhem,HHEM-2.1-open,none,0.9703822135925293,24,679,36,0,1,
691,financebench,random,hhem,HHEM-2.1-open,none,0.00810554064810276,101,521,198,0,1,
454,financebench,targeted,hhem,HHEM-2.1-open,none,0.9430567622184753,7,708,12,0,1,
541,financebench,random,hhem,HHEM-2.1-open,none,0.03216022998094559,69,601,120,0,1,
470,financebench,random,hhem,HHEM-2.1-open,none,0.04573860764503479,102,590,132,0,1,
492,financebench,targeted,hhem,HHEM-2.1-open,none,0.9606132507324219,183,369,355,0,1,
355,financebench,targeted,hhem,HHEM-2.1-open,none,0.960830569267273,199,364,361,0,1,
380,financebench,random,hhem,HHEM-2.1-open,none,0.8356429934501648,212,346,380,0,1,
519,financebench,targeted,hhem,HHEM-2.1-open,none,0.9724515080451965,26,697,34,0,1,
539,financebench,clean,hhem,HHEM-2.1-open,none,0.05903153121471405,82,601,133,0,1,
398,financebench,random,hhem,HHEM-2.1-open,none,0.01120587345212698,36,670,65,0,1,
553,financebench,random,hhem,HHEM-2.1-open,none,0.030898287892341614,102,603,132,0,1,
455,financebench,random,hhem,HHEM-2.1-open,none,0.012700064107775688,21,708,29,0,1,
327,qasper,clean,hhem,HHEM-2.1-open,none,0.5747697949409485,13,722,19,0,1,
513,financebench,targeted,hhem,HHEM-2.1-open,none,0.9929839372634888,9,725,16,0,1,
595,financebench,random,hhem,HHEM-2.1-open,none,0.39008629322052,92,619,125,0,1,
396,financebench,clean,hhem,HHEM-2.1-open,none,0.5600401163101196,47,670,76,0,1,
329,qasper,random,hhem,HHEM-2.1-open,none,0.004514590371400118,13,722,25,0,1,
512,financebench,clean,hhem,HHEM-2.1-open,none,0.1595269739627838,11,725,25,0,1,
549,financebench,targeted,hhem,HHEM-2.1-open,none,0.9711529016494751,24,716,35,0,1,
240,qasper,clean,hhem,HHEM-2.1-open,none,0.8091350197792053,143,464,288,0,1,
489,financebench,targeted,hhem,HHEM-2.1-open,none,0.9575701951980591,5,741,12,0,1,
495,financebench,targeted,hhem,HHEM-2.1-open,none,0.9716593027114868,184,384,370,0,1,
543,financebench,targeted,hhem,HHEM-2.1-open,none,0.9907844066619873,20,727,30,0,1,
638,financebench,clean,hhem,HHEM-2.1-open,none,0.827481746673584,21,728,29,0,1,
386,financebench,random,hhem,HHEM-2.1-open,none,0.525631308555603,146,480,281,0,1,
435,financebench,clean,hhem,HHEM-2.1-open,none,0.2880757749080658,184,392,369,0,1,
572,financebench,clean,hhem,HHEM-2.1-open,none,0.21600280702114105,130,508,253,0,1,
640,financebench,random,hhem,HHEM-2.1-open,none,0.006756496615707874,20,728,38,0,1,
639,financebench,targeted,hhem,HHEM-2.1-open,none,0.9511870741844177,24,728,39,0,1,
332,qasper,random,hhem,HHEM-2.1-open,none,0.01987668126821518,10,737,31,0,1,
408,financebench,clean,hhem,HHEM-2.1-open,none,0.1458880603313446,90,634,139,0,1,
436,financebench,targeted,hhem,HHEM-2.1-open,none,0.9442729353904724,216,392,381,0,1,
601,financebench,random,hhem,HHEM-2.1-open,none,0.15775339305400848,100,503,271,0,1,
328,qasper,targeted,hhem,HHEM-2.1-open,none,0.9351731538772583,40,722,53,0,1,
524,financebench,clean,hhem,HHEM-2.1-open,none,0.4054839313030243,183,462,314,0,1,
603,financebench,targeted,hhem,HHEM-2.1-open,none,0.9615268111228943,23,747,29,0,1,
520,financebench,random,hhem,HHEM-2.1-open,none,0.016260923817753792,45,697,81,0,1,
676,financebench,random,hhem,HHEM-2.1-open,none,0.49567630887031555,358,232,547,0,1,
490,financebench,random,hhem,HHEM-2.1-open,none,0.013142039068043232,29,741,39,0,1,
285,qasper,clean,hhem,HHEM-2.1-open,none,0.6143499612808228,133,590,192,0,1,
434,financebench,random,hhem,HHEM-2.1-open,none,0.08070873469114304,139,505,278,0,1,
330,qasper,clean,hhem,HHEM-2.1-open,none,0.9593026638031006,42,737,47,0,1,
544,financebench,random,hhem,HHEM-2.1-open,none,0.027511222288012505,41,727,57,0,1,
463,financebench,targeted,hhem,HHEM-2.1-open,none,0.9600539803504944,18,759,26,0,1,
571,financebench,random,hhem,HHEM-2.1-open,none,0.0064774188213050365,59,692,97,0,1,
563,financebench,clean,hhem,HHEM-2.1-open,none,0.22521339356899261,36,721,69,0,1,
353,financebench,random,hhem,HHEM-2.1-open,none,0.006609110161662102,26,755,36,0,1,
635,financebench,clean,hhem,HHEM-2.1-open,none,0.28625988960266113,148,519,280,0,1,
460,financebench,targeted,hhem,HHEM-2.1-open,none,0.9909171462059021,12,783,19,0,1,
604,financebench,random,hhem,HHEM-2.1-open,none,0.006747136358171701,41,747,55,0,1,
508,financebench,random,hhem,HHEM-2.1-open,none,0.1597670316696167,88,679,125,0,1,
481,financebench,targeted,hhem,HHEM-2.1-open,none,0.9427778124809265,144,406,400,0,1,
542,financebench,clean,hhem,HHEM-2.1-open,none,0.7679585814476013,60,727,79,0,1,
331,qasper,targeted,hhem,HHEM-2.1-open,none,0.8527190089225769,43,737,72,0,1,
462,financebench,clean,hhem,HHEM-2.1-open,none,0.1135689839720726,42,759,54,0,1,
528,financebench,targeted,hhem,HHEM-2.1-open,none,0.9274366497993469,7,803,10,0,1,
357,financebench,clean,hhem,HHEM-2.1-open,none,0.3044336140155792,144,423,391,0,1,
522,financebench,targeted,hhem,HHEM-2.1-open,none,0.9627072215080261,9,794,22,0,1,
499,financebench,random,hhem,HHEM-2.1-open,none,0.2990170419216156,137,529,288,0,1,
514,financebench,random,hhem,HHEM-2.1-open,none,0.0314374677836895,52,725,92,0,1,
486,financebench,clean,hhem,HHEM-2.1-open,none,0.5918722748756409,15,796,25,0,1,
612,financebench,targeted,hhem,HHEM-2.1-open,none,0.9673025012016296,184,412,410,0,1,
624,financebench,targeted,hhem,HHEM-2.1-open,none,0.9673025012016296,184,412,410,0,1,
696,financebench,targeted,hhem,HHEM-2.1-open,none,0.9783896207809448,205,446,376,0,1,
551,financebench,clean,hhem,HHEM-2.1-open,none,0.4176727533340454,171,603,222,0,1,
453,financebench,clean,hhem,HHEM-2.1-open,none,0.7850099205970764,71,708,119,0,1,
592,financebench,random,hhem,HHEM-2.1-open,none,0.07529767602682114,79,695,133,0,1,
487,financebench,random,hhem,HHEM-2.1-open,none,0.021240198984742165,29,796,39,0,1,
372,financebench,clean,hhem,HHEM-2.1-open,none,0.3183140754699707,31,791,47,0,1,
464,financebench,random,hhem,HHEM-2.1-open,none,0.01908763125538826,53,759,79,0,1,
451,financebench,targeted,hhem,HHEM-2.1-open,none,0.9240488409996033,25,807,34,0,1,
373,financebench,targeted,hhem,HHEM-2.1-open,none,0.979911744594574,38,791,51,0,1,
609,financebench,targeted,hhem,HHEM-2.1-open,none,0.9869129657745361,16,821,21,0,1,
618,financebench,targeted,hhem,HHEM-2.1-open,none,0.9883782267570496,35,792,52,0,1,
548,financebench,clean,hhem,HHEM-2.1-open,none,0.03315373882651329,79,716,133,0,1,
458,financebench,random,hhem,HHEM-2.1-open,none,0.08091184496879578,178,626,226,0,1,
335,qasper,random,hhem,HHEM-2.1-open,none,0.007243413478136063,17,835,19,0,1,
375,financebench,clean,hhem,HHEM-2.1-open,none,0.0958942323923111,99,570,284,0,1,
401,financebench,random,hhem,HHEM-2.1-open,none,0.45830702781677246,157,509,345,0,1,
602,financebench,clean,hhem,HHEM-2.1-open,none,0.13812018930912018,62,747,108,0,1,
617,financebench,clean,hhem,HHEM-2.1-open,none,0.9107955098152161,45,792,64,0,1,
529,financebench,random,hhem,HHEM-2.1-open,none,0.006546263117343187,41,803,55,0,1,
459,financebench,clean,hhem,HHEM-2.1-open,none,0.5942735075950623,59,783,77,0,1,
590,financebench,clean,hhem,HHEM-2.1-open,none,0.08292243629693985,67,695,166,0,1,
610,financebench,random,hhem,HHEM-2.1-open,none,0.009758306667208672,27,821,46,0,1,
334,qasper,targeted,hhem,HHEM-2.1-open,none,0.9506823420524597,25,835,33,0,1,
651,financebench,targeted,hhem,HHEM-2.1-open,none,0.9408148527145386,22,836,36,0,1,
333,qasper,clean,hhem,HHEM-2.1-open,none,0.26674434542655945,18,835,39,0,1,
593,financebench,clean,hhem,HHEM-2.1-open,none,0.05221943557262421,102,619,258,0,1,
550,financebench,random,hhem,HHEM-2.1-open,none,0.011277647688984871,67,716,166,0,1,
708,financebench,targeted,hhem,HHEM-2.1-open,none,0.9680800437927246,3,881,6,0,1,
383,financebench,random,hhem,HHEM-2.1-open,none,0.8247122168540955,212,508,380,0,1,
650,financebench,clean,hhem,HHEM-2.1-open,none,0.425464391708374,41,836,55,0,1,
652,financebench,random,hhem,HHEM-2.1-open,none,0.014226001687347889,41,836,57,0,1,
440,financebench,random,hhem,HHEM-2.1-open,none,0.14267371594905853,100,623,271,0,1,
523,financebench,random,hhem,HHEM-2.1-open,none,0.055627092719078064,54,794,101,0,1,
415,financebench,targeted,hhem,HHEM-2.1-open,none,0.9578282237052917,9,882,18,0,1,
418,financebench,targeted,hhem,HHEM-2.1-open,none,0.9578282237052917,9,882,18,0,1,
665,financebench,clean,hhem,HHEM-2.1-open,none,0.10687137395143509,54,799,101,0,1,
688,financebench,random,hhem,HHEM-2.1-open,none,0.8435168266296387,212,521,380,0,1,
525,financebench,targeted,hhem,HHEM-2.1-open,none,0.9660879969596863,238,462,449,0,1,
619,financebench,random,hhem,HHEM-2.1-open,none,0.25758081674575806,71,792,119,0,1,
661,financebench,random,hhem,HHEM-2.1-open,none,0.03504609689116478,67,749,166,0,1,
621,financebench,targeted,hhem,HHEM-2.1-open,none,0.9512097239494324,25,897,27,0,1,
374,financebench,random,hhem,HHEM-2.1-open,none,0.01917583867907524,83,791,135,0,1,
554,financebench,clean,hhem,HHEM-2.1-open,none,0.07544972747564316,22,893,35,0,1,
450,financebench,clean,hhem,HHEM-2.1-open,none,0.8029682636260986,88,807,125,0,1,
362,financebench,random,hhem,HHEM-2.1-open,none,0.82596355676651,204,616,317,0,1,
517,financebench,random,hhem,HHEM-2.1-open,none,0.39810070395469666,332,186,747,0,1,
504,financebench,targeted,hhem,HHEM-2.1-open,none,0.9813621640205383,25,911,28,0,1,
656,financebench,clean,hhem,HHEM-2.1-open,none,0.3410663902759552,27,899,46,0,1,
555,financebench,targeted,hhem,HHEM-2.1-open,none,0.9735478162765503,29,893,55,0,1,
475,financebench,targeted,hhem,HHEM-2.1-open,none,0.8954638838768005,32,906,44,0,1,
479,financebench,random,hhem,HHEM-2.1-open,none,0.021935829892754555,79,823,133,0,1,
556,financebench,random,hhem,HHEM-2.1-open,none,0.013832813128829002,36,893,65,0,1,
582,financebench,targeted,hhem,HHEM-2.1-open,none,0.9840258955955505,23,933,25,0,1,
570,financebench,targeted,hhem,HHEM-2.1-open,none,0.9729083180427551,158,692,268,0,1,
377,financebench,random,hhem,HHEM-2.1-open,none,0.2537893056869507,144,570,391,0,1,
559,financebench,random,hhem,HHEM-2.1-open,none,0.32151079177856445,148,682,280,0,1,
658,financebench,random,hhem,HHEM-2.1-open,none,0.005295317620038986,36,899,69,0,1,
709,financebench,random,hhem,HHEM-2.1-open,none,0.013254290446639061,52,881,90,0,1,
576,financebench,targeted,hhem,HHEM-2.1-open,none,0.9366730451583862,147,487,485,0,1,
394,financebench,targeted,hhem,HHEM-2.1-open,none,0.9784420132637024,136,719,254,0,1,
712,financebench,random,hhem,HHEM-2.1-open,none,0.5596174001693726,71,854,119,0,1,
588,financebench,targeted,hhem,HHEM-2.1-open,none,0.9769942164421082,25,949,28,0,1,
410,financebench,random,hhem,HHEM-2.1-open,none,0.3668023943901062,157,634,345,0,1,
642,financebench,targeted,hhem,HHEM-2.1-open,none,0.9668524265289307,233,492,490,0,1,
393,financebench,clean,hhem,HHEM-2.1-open,none,0.29990193247795105,125,719,266,0,1,
587,financebench,clean,hhem,HHEM-2.1-open,none,0.07599764317274094,26,949,36,0,1,
667,financebench,random,hhem,HHEM-2.1-open,none,0.045799024403095245,104,799,186,0,1,
611,financebench,clean,hhem,HHEM-2.1-open,none,0.8468875288963318,322,412,578,0,1,
400,financebench,targeted,hhem,HHEM-2.1-open,none,0.9639804363250732,280,509,487,0,1,
474,financebench,clean,hhem,HHEM-2.1-open,none,0.08295983821153641,52,906,92,0,1,
37,qasper,targeted,hhem,HHEM-2.1-open,none,0.9770258069038391,27,957,42,0,1,
655,financebench,random,hhem,HHEM-2.1-open,none,0.05005508288741112,74,820,179,0,1,
704,financebench,clean,hhem,HHEM-2.1-open,none,0.035175640136003494,17,971,29,0,1,
527,financebench,clean,hhem,HHEM-2.1-open,none,0.8388721942901611,101,803,198,0,1,
600,financebench,targeted,hhem,HHEM-2.1-open,none,0.9764928817749023,233,503,501,0,1,
38,qasper,random,hhem,HHEM-2.1-open,none,0.012728356756269932,23,957,48,0,1,
585,financebench,targeted,hhem,HHEM-2.1-open,none,0.9493693113327026,299,505,503,0,1,
657,financebench,targeted,hhem,HHEM-2.1-open,none,0.9693595767021179,72,899,109,0,1,
569,financebench,clean,hhem,HHEM-2.1-open,none,0.7131556272506714,204,692,317,0,1,
707,financebench,clean,hhem,HHEM-2.1-open,none,0.46032240986824036,102,881,132,0,1,
382,financebench,targeted,hhem,HHEM-2.1-open,none,0.9735414981842041,228,508,506,0,1,
573,financebench,targeted,hhem,HHEM-2.1-open,none,0.9637142419815063,147,508,506,0,1,
636,financebench,targeted,hhem,HHEM-2.1-open,none,0.9186678528785706,123,519,495,0,1,
705,financebench,targeted,hhem,HHEM-2.1-open,none,0.9712833166122437,37,971,46,0,1,
643,financebench,random,hhem,HHEM-2.1-open,none,0.5071197748184204,218,492,527,0,1,
456,financebench,clean,hhem,HHEM-2.1-open,none,0.8315109014511108,207,626,396,0,1,
521,financebench,clean,hhem,HHEM-2.1-open,none,0.49996262788772583,98,794,231,0,1,
484,financebench,targeted,hhem,HHEM-2.1-open,none,0.9625583291053772,2,1026,3,0,1,
346,financebench,targeted,hhem,HHEM-2.1-open,none,0.9685616493225098,271,517,514,0,1,
620,financebench,clean,hhem,HHEM-2.1-open,none,0.6921356916427612,102,897,144,0,1,
633,financebench,targeted,hhem,HHEM-2.1-open,none,0.963012158870697,25,1006,35,0,1,
351,financebench,clean,hhem,HHEM-2.1-open,none,0.4622704088687897,137,755,288,0,1,
468,financebench,clean,hhem,HHEM-2.1-open,none,0.5853983163833618,287,590,455,0,1,
608,financebench,clean,hhem,HHEM-2.1-open,none,0.9371715784072876,178,821,226,0,1,
694,financebench,random,hhem,HHEM-2.1-open,none,0.5493840575218201,218,521,527,0,1,
498,financebench,targeted,hhem,HHEM-2.1-open,none,0.9561647176742554,269,529,527,0,1,
560,financebench,clean,hhem,HHEM-2.1-open,none,0.9682067036628723,31,1026,42,0,1,
561,financebench,targeted,hhem,HHEM-2.1-open,none,0.972355842590332,42,1026,44,0,1,
685,financebench,random,hhem,HHEM-2.1-open,none,0.010579204186797142,38,1014,63,0,1,
632,financebench,clean,hhem,HHEM-2.1-open,none,0.6137191653251648,53,1006,79,0,1,
452,financebench,random,hhem,HHEM-2.1-open,none,0.2039230912923813,148,807,280,0,1,
