rid,bench,regime,checker,model,qvariant,score,cand_words,doc_tokens,cand_tokens,truncated,cand_in_retained,extra
255,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.78466796875,87,176,111,0,1,
256,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.62939453125,33,176,42,0,1,
257,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.00360870361328125,14,176,15,0,1,
258,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9677734375,26,126,28,0,1,
259,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.95361328125,22,126,23,0,1,
260,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0750732421875,33,126,36,0,1,
261,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.18310546875,37,330,63,0,1,
262,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.247314453125,16,330,18,0,1,
263,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0677490234375,22,330,25,0,1,
264,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.97265625,36,186,69,0,1,
265,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.83740234375,24,186,31,0,1,
266,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.119384765625,143,186,229,0,1,
267,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.06781005859375,45,92,50,0,1,
268,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.98974609375,14,92,17,0,1,
269,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0036163330078125,43,92,53,0,1,
270,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.845703125,27,117,47,0,1,
271,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.97607421875,8,117,10,0,1,
272,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0019235610961914062,15,117,16,0,1,
273,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9599609375,33,124,36,0,1,
274,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.92236328125,20,124,22,0,1,
275,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.08831787109375,19,124,20,0,1,
276,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.328857421875,3,8,6,0,1,
277,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9912109375,6,8,8,0,1,
278,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.04449462890625,143,8,229,0,1,
279,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.27783203125,25,97,27,0,1,
280,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9716796875,11,97,16,0,1,
281,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.167236328125,96,97,112,0,1,
282,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.7822265625,73,464,82,1,1,
283,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.18603515625,16,464,18,0,1,
284,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.6748046875,87,464,111,1,1,
285,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.67919921875,133,499,165,1,1,
286,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.32861328125,11,499,15,1,1,
287,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0784912109375,10,499,17,1,1,
288,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.80810546875,11,295,17,0,1,
289,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9931640625,9,295,12,0,1,
290,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.04547119140625,43,295,53,0,1,
291,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.72998046875,75,125,91,0,1,
292,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.998046875,12,125,16,0,1,
293,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.005878448486328125,42,125,67,0,1,
294,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.41064453125,18,215,25,0,1,
295,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.289306640625,18,215,20,0,1,
296,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.00347900390625,43,215,53,0,1,
297,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.328857421875,3,8,6,0,1,
298,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9912109375,6,8,8,0,1,
299,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.00035881996154785156,53,8,78,0,1,
300,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.328857421875,3,8,6,0,1,
301,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9912109375,6,8,8,0,1,
302,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.015106201171875,66,8,78,0,1,
303,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9892578125,22,296,41,0,1,
304,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.97509765625,30,296,45,0,1,
305,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0007576942443847656,7,296,8,0,1,
306,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.98291015625,25,202,32,0,1,
307,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9384765625,30,202,44,0,1,
308,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0006017684936523438,15,202,16,0,1,
309,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.96142578125,33,420,38,0,1,
310,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.4296875,15,420,19,0,1,
311,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.11181640625,15,420,29,0,1,
312,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9853515625,17,95,22,0,1,
313,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9931640625,27,95,30,0,1,
314,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.07562255859375,32,95,42,0,1,
315,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.81689453125,15,193,21,0,1,
316,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.95458984375,12,193,13,0,1,
317,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.00848388671875,27,193,47,0,1,
318,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.86865234375,66,379,78,0,1,
319,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.62744140625,41,379,55,0,1,
320,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.17236328125,3,379,6,0,1,
321,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.001556396484375,12,207,13,0,1,
322,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.11328125,44,207,66,0,1,
323,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.00453948974609375,43,207,53,0,1,
324,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9970703125,39,155,41,0,1,
325,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.94091796875,10,155,11,0,1,
326,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.146484375,3,155,6,0,1,
327,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.37890625,13,634,16,1,1,
328,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.483154296875,40,634,45,1,0,
329,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.3798828125,13,634,23,1,1,
330,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.79443359375,42,631,46,1,1,
331,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.69677734375,43,631,60,1,0,
332,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.51611328125,10,631,29,1,1,
333,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.33154296875,18,702,37,1,1,
334,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.3251953125,25,702,29,1,1,
335,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.08807373046875,17,702,18,1,1,
336,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.97021484375,23,244,43,0,1,
337,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.28662109375,45,244,51,0,1,
338,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1292724609375,3,244,6,0,1,
339,qasper,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.17529296875,36,141,44,0,1,
340,qasper,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.45068359375,32,141,36,0,1,
341,qasper,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0034770965576171875,13,141,15,0,1,
342,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.60693359375,25,587,41,1,1,
343,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.4775390625,366,587,586,1,0,cand_capped
344,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.137451171875,31,587,47,1,1,
345,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.48876953125,16,452,28,0,1,
346,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.61083984375,271,452,451,1,0,cand_capped
347,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.65869140625,83,452,133,1,1,
348,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.08331298828125,74,8232,165,1,1,
349,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.07611083984375,9,8232,72,1,0,
350,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.236328125,22,8232,35,1,1,
351,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.351318359375,137,704,264,1,0,cand_capped
352,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.316650390625,200,704,333,1,0,cand_capped
353,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.077880859375,26,704,35,1,1,
354,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.82568359375,85,329,118,0,1,
355,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.8408203125,199,329,328,1,0,cand_capped
356,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.01409912109375,31,329,36,0,1,
357,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.64453125,144,394,365,1,0,cand_capped
358,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.09625244140625,4,394,4,0,1,
359,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.032745361328125,69,394,120,1,1,
360,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.81787109375,15,513,20,1,1,
361,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.7255859375,184,513,512,1,0,cand_capped
362,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9228515625,204,513,301,1,0,cand_capped
363,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.900390625,16,570,22,1,1,
364,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.8125,33,570,49,1,1,
365,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.4130859375,41,570,51,1,1,
366,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.014129638671875,20,571,30,1,1,
367,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.00047707557678222656,26,571,33,1,0,
368,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.04840087890625,29,571,39,1,1,
369,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0309906005859375,41,1108,53,1,1,
370,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.018768310546875,29,1108,39,1,1,
371,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.134765625,31,1108,37,1,1,
372,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.5234375,31,700,47,1,1,
373,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.666015625,38,700,44,1,1,
374,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.87353515625,83,700,133,1,1,
375,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.88525390625,99,489,242,1,1,
376,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1142578125,232,489,489,1,0,cand_capped
377,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.6455078125,144,489,365,1,0,cand_capped
378,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.10345458984375,13,319,21,0,1,
379,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.84912109375,9,319,10,0,1,
380,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.04022216796875,212,319,368,1,0,cand_capped
381,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.156494140625,117,420,193,1,1,
382,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.244873046875,228,420,419,1,0,cand_capped
383,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.037567138671875,212,420,368,1,0,cand_capped
384,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.486083984375,14,446,29,0,1,
385,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.04913330078125,5,446,9,0,1,
386,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.128662109375,146,446,282,1,0,cand_capped
387,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.04705810546875,146,228,282,1,0,cand_capped
388,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.01401519775390625,5,228,7,0,1,
389,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.4384765625,62,228,101,0,1,
390,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.468505859375,18,338,24,0,1,
391,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0692138671875,3,338,5,0,1,
392,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.6162109375,179,338,228,1,1,
393,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.2239990234375,125,631,246,1,1,
394,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.89208984375,136,631,242,1,1,
395,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.53564453125,218,631,471,1,0,cand_capped
396,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.98974609375,47,619,76,1,1,
397,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.362548828125,357,619,610,1,0,cand_capped
398,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.83984375,36,619,58,1,1,
399,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.40673828125,61,445,87,1,1,
400,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0489501953125,280,445,432,1,0,cand_capped
401,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.351806640625,157,445,325,1,0,cand_capped
402,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.320556640625,78,1325,175,1,1,
403,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1204833984375,240,1325,504,1,0,cand_capped
404,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.74072265625,130,1325,288,1,0,cand_capped
405,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.135498046875,74,1426,108,1,1,
406,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.72607421875,43,1426,56,1,0,
407,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.6572265625,21,1426,27,1,1,
408,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0143890380859375,90,524,124,1,1,
409,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0206451416015625,2,524,3,1,1,
410,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.451171875,157,524,325,1,0,cand_capped
411,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.54736328125,16,528,22,1,1,
412,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.432861328125,65,528,83,1,1,
413,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.24560546875,42,528,48,1,1,
414,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.7744140625,107,776,248,1,1,
415,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.54150390625,9,776,11,1,1,
416,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.06439208984375,146,776,282,1,0,cand_capped
417,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.5546875,91,776,220,1,1,
418,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.54150390625,9,776,11,1,1,
419,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.19287109375,155,776,194,1,1,
420,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.00470733642578125,40,298,72,0,1,
421,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.404296875,86,298,184,0,1,
422,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.010223388671875,31,298,36,0,1,
423,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1417236328125,21,956,43,1,1,
424,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.04864501953125,3,956,6,1,1,
425,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.040252685546875,55,956,68,1,1,
426,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.339599609375,59,956,102,1,1,
427,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1180419921875,36,956,61,1,1,
428,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.045074462890625,31,956,36,1,1,
429,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.96484375,55,424,64,0,1,
430,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.86328125,35,424,41,0,1,
431,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9921875,115,424,168,1,1,
432,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.70654296875,22,424,27,0,1,
433,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.8349609375,7,424,10,0,1,
434,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.90673828125,139,424,267,1,0,cand_capped
435,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.251953125,184,361,403,1,0,cand_capped
436,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.4052734375,216,361,353,1,0,cand_capped
437,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.08782958984375,42,361,48,0,1,
438,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.94677734375,36,532,58,1,1,
439,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.64892578125,4,532,6,1,0,
440,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.8408203125,100,532,241,1,1,
441,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1015625,55,464,68,1,1,
442,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.5166015625,3,464,4,0,1,
443,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.7900390625,83,464,133,1,1,
444,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.09027099609375,19,2669,26,1,1,
445,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.146728515625,34,2669,40,1,0,
446,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.10247802734375,322,2669,551,1,0,cand_capped
447,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.09649658203125,26,1112,31,1,1,
448,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.03955078125,8,1112,14,1,0,
449,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0234527587890625,77,1112,154,1,1,
450,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.98388671875,88,731,114,1,1,
451,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.01580810546875,25,731,29,1,1,
452,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.06695556640625,148,731,309,1,0,cand_capped
453,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9892578125,71,621,103,1,1,
454,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.2275390625,7,621,9,1,1,
455,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.14111328125,21,621,27,1,1,
456,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.05609130859375,207,562,371,1,0,cand_capped
457,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.166015625,360,562,554,1,0,cand_capped
458,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9423828125,178,562,204,1,1,
459,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.03558349609375,59,789,70,1,1,
460,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.003429412841796875,12,789,19,1,0,
461,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.097900390625,169,789,363,1,0,cand_capped
462,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.077392578125,42,674,48,1,1,
463,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.64990234375,18,674,22,1,1,
464,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.477783203125,53,674,73,1,1,
465,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.174560546875,27,1623,33,1,1,
466,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.23876953125,22,1623,23,1,0,
467,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1630859375,16,1623,22,1,1,
468,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.10516357421875,287,509,427,1,0,cand_capped
469,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.44384765625,280,509,502,1,0,cand_capped
470,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.05682373046875,102,509,124,1,1,
471,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.94384765625,104,1457,178,1,1,
472,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.2391357421875,30,1457,35,1,0,
473,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.11175537109375,38,1457,59,1,1,
474,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.338623046875,52,852,90,1,1,
475,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.01476287841796875,32,852,39,1,0,
476,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.054107666015625,241,852,475,1,0,cand_capped
477,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.486083984375,172,728,420,1,0,cand_capped
478,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.58740234375,192,728,330,1,0,cand_capped
479,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.7578125,79,728,129,1,1,
480,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.5234375,128,359,218,1,1,
481,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.378662109375,144,359,355,1,0,cand_capped
482,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.06585693359375,41,359,51,0,1,
483,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.64013671875,218,965,471,1,0,cand_capped
484,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.537109375,2,965,3,1,1,
485,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0828857421875,130,965,283,1,0,cand_capped
486,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.089599609375,15,694,20,1,1,
487,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1522216796875,29,694,39,1,1,
488,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.5087890625,175,653,418,1,0,cand_capped
489,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.3818359375,5,653,9,1,1,
490,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.259765625,29,653,39,1,1,
491,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.94091796875,56,328,146,0,1,
492,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.85498046875,183,328,318,1,0,cand_capped
493,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.68603515625,82,328,127,0,1,
494,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.90576171875,10,339,17,0,1,
495,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.8349609375,184,339,329,1,0,cand_capped
496,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.471435546875,53,339,73,0,1,
497,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.35986328125,52,586,78,1,1,
498,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.888671875,269,586,585,1,0,cand_capped
499,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.2191162109375,137,586,264,1,0,cand_capped
500,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.03759765625,115,1150,168,1,1,
501,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0100250244140625,36,1150,52,1,0,
502,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.044891357421875,40,1150,72,1,1,
503,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.043060302734375,241,844,475,1,0,cand_capped
504,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.000988006591796875,25,844,26,1,1,
505,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.7451171875,102,844,236,1,1,
506,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.92138671875,24,630,34,1,1,
